snapped_at,price,market_cap,total_volume
2018-10-30 00:00:00 UTC,0.013984781846971644,0.0,6941221.702727899
2018-10-31 00:00:00 UTC,0.02102239197409152,29518604.70857637,7681527.601792306
2018-11-01 00:00:00 UTC,0.02454226319515041,34207928.592397936,11982394.058366686
2018-11-02 00:00:00 UTC,0.022502912764952143,31525141.324545152,7906760.644564386
2018-11-03 00:00:00 UTC,0.02218197903491905,30918622.17426217,4810542.48721761
2018-11-04 00:00:00 UTC,0.021185995359803533,29523525.938479234,3293867.0179469176
2018-11-05 00:00:00 UTC,0.022949658635008623,31985684.18116306,3521499.653761118
2018-11-06 00:00:00 UTC,0.021590097494313377,30088791.400983155,6179246.724810835
2018-11-07 00:00:00 UTC,0.02263263562490539,31542534.386447508,7149698.541932856
2018-11-08 00:00:00 UTC,0.020954652065236473,29149995.116998892,9398386.433092088
2018-11-09 00:00:00 UTC,0.019392997391267187,26978192.731235564,13084436.200872235
2018-11-10 00:00:00 UTC,0.020141836882441637,27648640.507496778,18512180.819963805
2018-11-11 00:00:00 UTC,0.020507888405894428,28461947.789494097,11698894.617136972
2018-11-12 00:00:00 UTC,0.019567829106995144,27295153.507511724,12719039.263251072
2018-11-13 00:00:00 UTC,0.02025052797708963,28219414.37283297,9413633.749722563
2018-11-14 00:00:00 UTC,0.020162264087009243,28108589.92225688,8520962.731286611
2018-11-15 00:00:00 UTC,0.017054642829804158,23752256.051648032,7301554.997419169
2018-11-16 00:00:00 UTC,0.017833799908443162,24854492.03502882,5219340.866191263
2018-11-17 00:00:00 UTC,0.017024192658746867,23351579.76482952,6008415.646847312
2018-11-18 00:00:00 UTC,0.01608911960145558,23934986.254366014,8240272.939666607
2018-11-19 00:00:00 UTC,0.01541566840409004,22741527.113709453,8098333.500015563
2018-11-20 00:00:00 UTC,0.01111581300322036,16442467.74124033,5010400.295079408
2018-11-21 00:00:00 UTC,0.009224971148104147,13655503.860640982,2853334.162530824
2018-11-22 00:00:00 UTC,0.009876066530290974,14729797.256546138,4149460.6600384917
2018-11-23 00:00:00 UTC,0.009073372908275982,13029383.584448485,4033320.1861157664
2018-11-24 00:00:00 UTC,0.008711127466533509,12789704.679453712,4052091.254723343
2018-11-25 00:00:00 UTC,0.007841650519526174,11679083.887531076,2372348.054924652
2018-11-26 00:00:00 UTC,0.007259098119521313,10954241.732348705,2307537.8375768424
2018-11-27 00:00:00 UTC,0.006649772753230192,9928108.819141896,2406095.140207329
2018-11-28 00:00:00 UTC,0.006593144626650932,10308587.10587019,2087364.6253773996
2018-11-29 00:00:00 UTC,0.007316968254526886,10906158.795683334,4115537.983140313
2018-11-30 00:00:00 UTC,0.007173998734383744,10690742.40587709,3814698.7312140455
2018-12-01 00:00:00 UTC,0.0063979474449881914,9512927.37304818,1863944.6353560446
2018-12-02 00:00:00 UTC,0.007422270784749997,10314780.507215843,2666562.852803176
2018-12-03 00:00:00 UTC,0.0064815592365400744,9649040.107924901,1747260.8027740316
2018-12-04 00:00:00 UTC,0.005960228753357342,8905619.005579863,1963119.992578347
2018-12-05 00:00:00 UTC,0.005990756793670086,8916371.491553184,1499096.8264482212
2018-12-06 00:00:00 UTC,0.005227610761061146,7771762.606015396,645761.8305816083
2018-12-07 00:00:00 UTC,0.004166354480719221,6280604.281360393,683702.3261921615
2018-12-08 00:00:00 UTC,0.004371330308705373,6537125.595458859,1122730.5643206742
2018-12-09 00:00:00 UTC,0.004658135628295351,6921617.14099856,1311625.7426105547
2018-12-10 00:00:00 UTC,0.005537452786465802,8233899.709264766,1600255.0581214987
2018-12-11 00:00:00 UTC,0.004997815914190518,7434387.247862698,1330605.6429520282
2018-12-12 00:00:00 UTC,0.004842523711231649,7214056.700430435,1191334.9637070578
2018-12-13 00:00:00 UTC,0.005336865747955322,7931055.87877991,1339686.1618551249
2018-12-14 00:00:00 UTC,0.005036782633445786,7341100.843612462,1439453.2013476887
2018-12-15 00:00:00 UTC,0.004941225777160775,7360698.399048862,1259224.4814487759
2018-12-16 00:00:00 UTC,0.005065923388974017,7547843.146814875,1000456.9972181228
2018-12-17 00:00:00 UTC,0.005020744902184287,7473537.192798479,1142349.9530047923
2018-12-18 00:00:00 UTC,0.005351389322797016,7968319.2653647205,1255206.85509616
2018-12-19 00:00:00 UTC,0.0055582382020567195,8259517.918071528,1172789.381345456
2018-12-20 00:00:00 UTC,0.005561570645909746,8297953.258032021,1227124.7208690152
2018-12-21 00:00:00 UTC,0.006073629527694694,9022507.235173322,1399917.7756445617
2018-12-22 00:00:00 UTC,0.006263426780062622,9344207.175153231,1182147.5171154018
2018-12-23 00:00:00 UTC,0.006737333279075562,10025959.974940214,893991.6722625898
2018-12-24 00:00:00 UTC,0.007285404378859747,10871762.185398774,974940.9482917417
2018-12-25 00:00:00 UTC,0.0073871150553248225,11027507.03511336,1135354.0382492663
2018-12-26 00:00:00 UTC,0.0069581766579748325,10338564.01265894,957164.0704063451
2018-12-27 00:00:00 UTC,0.007189768261004405,10694689.659224654,803341.8301757097
2018-12-28 00:00:00 UTC,0.006391320602969887,9497325.809733834,1060622.5091610872
2018-12-29 00:00:00 UTC,0.006871179870170214,10235652.255315116,899143.1595270294
2018-12-30 00:00:00 UTC,0.006726152541804069,11401913.597501848,934354.0088833128
2018-12-31 00:00:00 UTC,0.006612637642959304,11040896.418417359,1486997.3029469536
2019-01-01 00:00:00 UTC,0.0064249926357187,10592009.36573449,1280548.097130664
2019-01-02 00:00:00 UTC,0.006600486788942076,11000421.234387247,1281809.3084471906
