snapped_at,price,market_cap,total_volume
2020-05-13 00:00:00 UTC,0.16099699020325525,147695895.93138275,25203650.666748807
2020-05-14 00:00:00 UTC,0.1613417907428178,148318444.9883099,23948754.70881294
2020-05-15 00:00:00 UTC,0.16167957558619797,149646688.43464133,15540987.67847664
2020-05-16 00:00:00 UTC,0.16279339376245824,151057328.79660943,18135015.668015886
2020-05-17 00:00:00 UTC,0.16159856982677936,148527555.56141096,14026048.832225995
2020-05-18 00:00:00 UTC,0.16198711831727405,148991236.695664,14399335.945056824
2020-05-19 00:00:00 UTC,0.15807472814524118,144831674.70461166,11590796.6567185
2020-05-20 00:00:00 UTC,0.16395724745145226,150803306.56393862,16769128.887105955
2020-05-21 00:00:00 UTC,0.16909399139657028,155527940.47879776,21127163.335941117
2020-05-22 00:00:00 UTC,0.17670831953475072,161897688.49040598,41696121.89203466
2020-05-23 00:00:00 UTC,0.1721227615478995,158591209.90834033,12193647.42763366
2020-05-24 00:00:00 UTC,0.1754925362198868,161458171.18012917,11536454.61670584
2020-05-25 00:00:00 UTC,0.16489848831456053,151669033.67656192,12017979.448920514
2020-05-26 00:00:00 UTC,0.18405125718921655,169191592.44240093,23675790.575433303
2020-05-27 00:00:00 UTC,0.18611494233406772,171183336.76127812,27862864.255397975
2020-05-28 00:00:00 UTC,0.20985211641703616,193446039.6192617,60718527.38299236
2020-05-29 00:00:00 UTC,0.20498131755905108,188794314.43043476,42536286.637824655
2020-05-30 00:00:00 UTC,0.20215811269468903,186277564.35642993,22312023.12555754
2020-05-31 00:00:00 UTC,0.2022901235305314,186074672.64592403,16976374.607751805
2020-06-01 00:00:00 UTC,0.20692075696254988,187808973.92406496,20490628.24112612
2020-06-02 00:00:00 UTC,0.20728795342290013,190174175.30111104,21019527.826908696
2020-06-03 00:00:00 UTC,0.19930088227749115,183311396.81675428,19188884.40131935
2020-06-04 00:00:00 UTC,0.19854066645370902,182215467.62170985,9128243.372348681
2020-06-05 00:00:00 UTC,0.19502953875609144,179481619.21974444,19273989.019324005
2020-06-06 00:00:00 UTC,0.20085326070711093,186856690.02733827,14723030.051980041
2020-06-07 00:00:00 UTC,0.20109304088293545,185246095.7210157,11431257.925757876
2020-06-08 00:00:00 UTC,0.19666914878128758,181335951.2399598,9305976.634678744
2020-06-09 00:00:00 UTC,0.20513689861885057,188317956.80741522,12426836.170995045
2020-06-10 00:00:00 UTC,0.20156458324634663,185766454.67678306,15276222.699580094
2020-06-11 00:00:00 UTC,0.20880443791075962,192294609.4329623,19590440.6109259
2020-06-12 00:00:00 UTC,0.1857056607414364,171646216.68584168,16849010.20987558
2020-06-13 00:00:00 UTC,0.19193925862889963,176231407.10315043,17855883.582351957
2020-06-14 00:00:00 UTC,0.19071482826448308,175434585.89525062,10564641.396396196
2020-06-15 00:00:00 UTC,0.18081990748365848,167324290.53647298,7744471.488930426
2020-06-16 00:00:00 UTC,0.1783662107461291,164860241.76917097,15181857.635019427
2020-06-17 00:00:00 UTC,0.17958083065589509,165504610.84358203,13480957.220831288
2020-06-18 00:00:00 UTC,0.1733548577701418,160070558.12031722,9894015.823937593
2020-06-19 00:00:00 UTC,0.17740984650211164,163495645.56011927,15412293.187144654
2020-06-20 00:00:00 UTC,0.17254348054882054,158734358.33906597,10949545.406174337
2020-06-21 00:00:00 UTC,0.17042140760949867,156836475.3135806,8683413.040487546
2020-06-22 00:00:00 UTC,0.17035735217829345,156846398.22844398,7914478.170702315
2020-06-23 00:00:00 UTC,0.17680122242612153,163026195.2975611,8558422.94535007
2020-06-24 00:00:00 UTC,0.1817377010045551,166962605.76829755,10799577.734233445
2020-06-25 00:00:00 UTC,0.17525085166692836,161650261.99633256,8544286.536407115
2020-06-26 00:00:00 UTC,0.1694998792032071,156142602.99468377,8636267.320704281
2020-06-27 00:00:00 UTC,0.16004962874970632,147653276.71939257,16817605.984898735
2020-06-28 00:00:00 UTC,0.15302797735816623,140928987.15077442,7924511.76785855
2020-06-29 00:00:00 UTC,0.1562243016465167,143735393.03301272,5170602.7652312955
2020-06-30 00:00:00 UTC,0.17145224836798528,157934635.12017313,11717077.980153864
2020-07-01 00:00:00 UTC,0.16802876813974804,155199865.64850566,11411803.494596474
2020-07-02 00:00:00 UTC,0.17238557089495185,158576024.55563363,6981025.502366136
2020-07-03 00:00:00 UTC,0.1672202902877747,154392537.16313714,7310531.303177137
2020-07-04 00:00:00 UTC,0.17127407000830622,157999774.77721685,7373024.451580434
2020-07-05 00:00:00 UTC,0.18144068806550484,166752025.608397,13037746.075718598
2020-07-06 00:00:00 UTC,0.17297324048679175,159342249.35732022,10699624.53068161
2020-07-07 00:00:00 UTC,0.17838587977004988,164254757.81694162,6766772.413627547
2020-07-08 00:00:00 UTC,0.17614614956210553,162172064.28214607,5175958.441316728
2020-07-09 00:00:00 UTC,0.18436442446366325,169836817.43906453,9573343.396501623
2020-07-10 00:00:00 UTC,0.18345392955677775,168930682.67426538,13657280.5635319
