snapped_at,price,market_cap,total_volume
2014-08-06 00:00:00 UTC,0.002661,963158.13045,30983.999999999996
2014-08-07 00:00:00 UTC,0.002511,1083468.6279,145079.0
2014-08-08 00:00:00 UTC,0.003041,1329937.71165,91826.00000000003
2014-08-09 00:00:00 UTC,0.003504,1655791.1976,234162.0
2014-08-10 00:00:00 UTC,0.005090000000000001,2578554.5525000007,339479.0
2014-08-11 00:00:00 UTC,0.003687,2326769.28495,491279.00000000006
2014-08-12 00:00:00 UTC,0.00268,2277816.889,347401.0
2014-08-13 00:00:00 UTC,0.00277,2583670.20225,257077.0
2014-08-14 00:00:00 UTC,0.00255,2494621.905,171349.0
2014-08-15 00:00:00 UTC,0.002419,2446777.73985,137210.0
2014-08-16 00:00:00 UTC,0.002504,2572412.1596,115892.00000000001
2014-08-17 00:00:00 UTC,0.002325,2409423.249375,62610.00000000001
2014-08-18 00:00:00 UTC,0.002008,2094608.1524,103415.99999999999
2014-08-19 00:00:00 UTC,0.002204999999999999,2300105.067749999,66824.99999999999
2014-08-20 00:00:00 UTC,0.002505,2613044.53275,95948.99999999999
2014-08-21 00:00:00 UTC,0.002396,2499343.1938,79282.0
2014-08-22 00:00:00 UTC,0.002358,2459704.1949,52090.00000000001
2014-08-23 00:00:00 UTC,0.002235,2331399.01425,43743.0
2014-08-24 00:00:00 UTC,0.00221,2305320.7255,37923.0
2014-08-25 00:00:00 UTC,0.002218,2313665.7779,38909.0
2014-08-26 00:00:00 UTC,0.002304,2403375.0912,97171.99999999999
2014-08-27 00:00:00 UTC,0.002273,2371038.01315,62152.999999999985
2014-08-28 00:00:00 UTC,0.002183,2277156.17365,90849.99999999999
2014-08-29 00:00:00 UTC,0.002213000000000001,2308450.1201500013,43086.0
2014-08-30 00:00:00 UTC,0.002202,2296975.6731,39151.0
2014-08-31 00:00:00 UTC,0.002074,2163454.8347,23014.0
2014-09-01 00:00:00 UTC,0.002014,2100866.9417,27846.0
2014-09-02 00:00:00 UTC,0.002004000000000001,2090435.626200001,23937.0
2014-09-03 00:00:00 UTC,0.002058,2295023.71875,35803.0
2014-09-04 00:00:00 UTC,0.002134,2390273.9806,57665.000000000015
2014-09-05 00:00:00 UTC,0.002081,2340997.12255,27569.0
2014-09-06 00:00:00 UTC,0.002058,2325924.846,31792.0
2014-09-07 00:00:00 UTC,0.002052,2330896.1949,34902.99999999999
2014-09-08 00:00:00 UTC,0.002082,2377004.0973,99158.99999999997
2014-09-09 00:00:00 UTC,0.002187,2510463.696975,56761.00000000002
2014-09-10 00:00:00 UTC,0.002207,2547933.221875,55338.00000000001
2014-09-11 00:00:00 UTC,0.002601,3018905.5311,117090.00000000001
2014-09-12 00:00:00 UTC,0.002982,3480627.0786,116200.99999999999
2014-09-13 00:00:00 UTC,0.003128999999999999,3673768.208774999,110270.0
2014-09-14 00:00:00 UTC,0.002747,3240547.85865,85847.0
2014-09-15 00:00:00 UTC,0.002893000000000001,3436869.896625001,74744.99999999999
2014-09-16 00:00:00 UTC,0.003022,3608111.0071,85536.99999999999
2014-09-17 00:00:00 UTC,0.003091,3709630.189925,119485.99999999999
2014-09-18 00:00:00 UTC,0.003402000000000001,4089851.485650001,200908.0
2014-09-19 00:00:00 UTC,0.003912,4731157.5432,192576.0
2014-09-20 00:00:00 UTC,0.003518,4261938.70725,193491.0
2014-09-21 00:00:00 UTC,0.003578037464158922,4369852.682430461,133992.62092110617
2014-09-22 00:00:00 UTC,0.003989837721481265,4882567.203278818,157942.3864251035
2014-09-23 00:00:00 UTC,0.003925931341126714,4810929.015544609,98227.12115339549
2014-09-24 00:00:00 UTC,0.003762402161473247,4657638.478380135,154548.2838960207
2014-09-25 00:00:00 UTC,0.003505339649708315,4384446.4970968915,70478.10074237449
2014-09-26 00:00:00 UTC,0.00303399606750348,3816622.027907351,109083.16585223067
2014-09-27 00:00:00 UTC,0.003242433267659755,4103246.6917436523,41092.27585051636
2014-09-28 00:00:00 UTC,0.003162641152425478,4029547.974755097,74140.9040791314
2014-09-29 00:00:00 UTC,0.003198102463786384,4093662.379519351,31330.851041773145
2014-09-30 00:00:00 UTC,0.003221665913691065,4149257.950725329,19132.332272089912
2014-10-01 00:00:00 UTC,0.002846567270094566,3690840.6197173586,66183.77040008054
2014-10-02 00:00:00 UTC,0.002725434551665519,3559517.207243895,27284.063063465368
2014-10-03 00:00:00 UTC,0.002574168037686809,3394633.9034227445,29735.71024477512
2014-10-04 00:00:00 UTC,0.002372558874564684,3141479.7008031965,43077.76604996569
2014-10-05 00:00:00 UTC,0.002432470445989964,3220802.434607752,24761.798448339498
2014-10-06 00:00:00 UTC,0.002556682038215595,3385269.5138518233,32850.27185064523
2014-10-07 00:00:00 UTC,0.002424781133135489,3225343.5985969724,32687.75909658365
2014-10-08 00:00:00 UTC,0.002461634680326643,3298813.988066675,23591.59587545853
2014-10-09 00:00:00 UTC,0.002406126117630736,3252396.283868007,6111.549554263958
2014-10-10 00:00:00 UTC,0.0022471112066637,3064758.629165374,5126.131512176158
2014-10-11 00:00:00 UTC,0.002295490735455302,3156846.432369689,16916.368896263706
2014-10-12 00:00:00 UTC,0.002230510876038678,3083904.894838795,65563.58250271622
2014-10-13 00:00:00 UTC,0.002301946298054797,3198476.172521664,34511.30534288081
2014-10-14 00:00:00 UTC,0.002332437463596331,3261456.926651287,21012.03014558766
2014-10-15 00:00:00 UTC,0.002162672457290996,3040394.9123541354,28053.76679427726
2014-10-16 00:00:00 UTC,0.00206923929087023,2927141.2968076053,30251.897424459923
